"","game","time","quarter","game_clock","shot_clock","entity","team","x","y","event_id","ndd","change_poss","play","location_id","def_pres","points","terminal_event","time_lapse","firstname","lastname","position_simple"
"320",2013110117,1201215,1,200.76,8.79999999999998,66858,"h",39.54173,8.93087,21,14.3070945632473,0,39,"heave","open",0,FALSE,-0.919999999999987,"Alan","Anderson","F"
"321",2013110117,1202135,1,199.84,7.88,66858,"h",40.77926,5.58058,21,12.5322421977274,0,39,"heave","open",0,FALSE,-0.319999999999993,"Alan","Anderson","F"
"322",2013110117,1202455,1,199.52,7.56,66858,"h",39.20728,6.98591,21,9.74232355476352,0,39,"heave","open",0,FALSE,-0.120000000000005,"Alan","Anderson","F"
"323",2013110117,1202575,1,199.4,7.44,66858,"h",38.37349,7.68308,21,8.61163232195267,0,39,"heave","open",0,FALSE,-0.0800000000000125,"Alan","Anderson","F"
"324",2013110117,1202655,1,199.32,7.35999999999999,66858,"h",37.77725,8.14112,21,7.88270163688186,0,39,"heave","open",0,FALSE,-0.400000000000006,"Alan","Anderson","F"
"325",2013110117,1203055,1,198.92,6.95999999999998,66858,"h",33.84493,9.55879,21,5.03005699105885,0,39,"heave","open",0,FALSE,-0.679999999999978,"Alan","Anderson","F"
"326",2013110117,1203735,1,198.24,6.28,66858,"h",23.72002,10.33983,21,2.44744233609292,0,39,"long2","contested",0,FALSE,-1.16,"Alan","Anderson","F"
"327",2013110117,1204894,1,197.08,5.12,66858,"h",14.87371,7.68802,4,2.70255524912998,0,39,"long2","contested",0,TRUE,NA,"Alan","Anderson","F"
"328",2013110117,1209854,1,192.12,24,214152,"a",42.04931,40.60824,21,11.6425386527166,1,40,"heave","open",0,FALSE,-0.680000000000007,"LeBron","James","F"
"329",2013110117,1210534,1,191.44,23.32,214152,"a",32.55311,41.63688,21,8.82956743222452,0,40,"heave","open",0,FALSE,-0.560000000000002,"LeBron","James","F"
"330",2013110117,1211094,1,190.88,22.76,214152,"a",27.21134,40.60057,21,6.58723882309576,0,40,"heave","open",0,FALSE,-0.840000000000003,"LeBron","James","F"
"331",2013110117,1211934,1,190.04,21.92,214152,"a",24.75191,41.6733,21,4.02400716123865,0,40,"arc3","contested",0,FALSE,-1.07999999999998,"LeBron","James","F"
"332",2013110117,1213014,1,188.96,20.84,214152,"a",24.76259,42.50686,21,5.13989012980822,0,40,"arc3","open",0,FALSE,-0.879999999999995,"LeBron","James","F"
"333",2013110117,1213894,1,188.08,19.96,214152,"a",24.02503,42.62306,21,5.20049650500796,0,40,"arc3","open",0,FALSE,-0.880000000000024,"LeBron","James","F"
"334",2013110117,1214774,1,187.2,19.08,214152,"a",24.99131,41.73452,21,5.69543531521515,0,40,"arc3","open",0,FALSE,-0.719999999999999,"LeBron","James","F"
"335",2013110117,1215494,1,186.48,18.36,214152,"a",26.77338,41.11272,21,5.86382222326019,0,40,"heave","open",0,FALSE,-0.840000000000003,"LeBron","James","F"
"336",2013110117,1216334,1,185.64,17.52,214152,"a",28.49667,35.638,21,4.52827724554272,0,40,"arc3","contested",0,FALSE,-0.799999999999983,"LeBron","James","F"
"337",2013110117,1217135,1,184.84,16.72,214152,"a",29.74485,27.11386,21,7.5692150825102,0,40,"arc3","open",0,FALSE,-0.920000000000016,"LeBron","James","F"
"338",2013110117,1218055,1,183.92,15.8,214152,"a",28.73241,20.13208,22,5.72213301003218,0,40,"arc3","open",0,FALSE,-0.47999999999999,"LeBron","James","F"
"339",2013110117,1218534,1,183.44,15.32,296572,"a",13.7818,1.86289,23,10.4091967525309,0,40,"corner3","open",0,FALSE,-0.439999999999998,"Mario","Chalmers","G"
"340",2013110117,1218974,1,183,14.88,296572,"a",14.26417,3.98952,21,6.87201537437163,0,40,"long2","open",0,FALSE,-0.47999999999999,"Mario","Chalmers","G"
"341",2013110117,1219454,1,182.52,14.4,296572,"a",15.94626,5.91884,21,5.03448356042603,0,40,"long2","open",0,FALSE,-0.640000000000015,"Mario","Chalmers","G"
"342",2013110117,1220094,1,181.88,13.76,296572,"a",18.52152,4.77488,21,7.49883248222682,0,40,"arc3","open",0,FALSE,-0.680000000000007,"Mario","Chalmers","G"
"343",2013110117,1220774,1,181.2,13.08,296572,"a",20.35874,3.55421,22,8.04301915388742,0,40,"arc3","open",0,FALSE,-0.519999999999982,"Mario","Chalmers","G"
"344",2013110117,1221294,1,180.68,12.56,214152,"a",36.26497,18.60017,23,14.6623284778373,0,40,"heave","open",0,FALSE,-1.20000000000002,"LeBron","James","F"
"345",2013110117,1222494,1,179.48,11.36,214152,"a",36.52981,19.75761,21,11.3488083343274,0,40,"heave","open",0,FALSE,-0.679999999999978,"LeBron","James","F"
"346",2013110117,1223174,1,178.8,10.68,214152,"a",33.65635,16.42072,21,10.3539549197637,0,40,"heave","open",0,FALSE,-0.800000000000011,"LeBron","James","F"
"347",2013110117,1223974,1,178,9.88,214152,"a",29.27063,12.42613,21,10.3617960282279,0,40,"heave","open",0,FALSE,-0.840000000000003,"LeBron","James","F"
"348",2013110117,1224814,1,177.16,9.03999999999999,214152,"a",26.92419,10.10105,21,8.69410186862909,0,40,"arc3","open",0,FALSE,-0.759999999999991,"LeBron","James","F"
"349",2013110117,1225574,1,176.4,8.28,214152,"a",25.74716,9.74339,21,8.45040175444931,0,40,"arc3","open",0,FALSE,-0.879999999999995,"LeBron","James","F"
"350",2013110117,1226454,1,175.52,7.40000000000001,214152,"a",25.90249,11.56433,21,9.79833984287644,0,40,"arc3","open",0,FALSE,-0.760000000000019,"LeBron","James","F"
"351",2013110117,1227214,1,174.76,6.63999999999999,214152,"a",25.43029,14.51698,21,5.17035603928781,0,40,"long2","open",0,FALSE,-0.799999999999983,"LeBron","James","F"
"352",2013110117,1228014,1,173.96,5.84,214152,"a",19.38723,17.08725,21,2.63549889791288,0,40,"long2","contested",0,FALSE,-0.599999999999994,"LeBron","James","F"
"353",2013110117,1228614,1,173.36,5.24000000000001,214152,"a",13.06465,17.9614,21,1.55186416029239,0,40,"paint","contested",0,FALSE,-2.88000000000002,"LeBron","James","F"
"354",2013110117,1231494,1,170.48,2.35999999999999,214152,"a",5.25131,20.10617,4,1.66467429727259,0,40,"dunk","contested",0,TRUE,NA,"LeBron","James","F"
"355",2013110117,1231534,1,170.44,24,214152,"a",5.24318,20.0331,5,1.61459724343255,0,41,"dunk","contested",0,FALSE,-0.039999999999992,"LeBron","James","F"
"356",2013110117,1231574,1,170.4,23.96,214152,"a",5.23260999999999,19.96386,3,1.64417142795391,0,41,"dunk","contested",2,TRUE,NA,"LeBron","James","F"
"357",2013110117,1241334,1,160.64,24,253980,"h",43.6002,16.80533,21,9.46679614671194,1,42,"heave","open",0,FALSE,-0.839999999999975,"Shaun","Livingston","G"
"358",2013110117,1242174,1,159.8,23.16,253980,"h",40.98374,17.28083,21,7.31407943444013,0,42,"heave","open",0,FALSE,-0.320000000000022,"Shaun","Livingston","G"
"359",2013110117,1242494,1,159.48,22.84,253980,"h",40.17261,17.60909,21,6.34851981843011,0,42,"heave","open",0,FALSE,-0.399999999999977,"Shaun","Livingston","G"
"360",2013110117,1242894,1,159.08,22.44,253980,"h",39.50916,18.0258,21,5.63764821212711,0,42,"heave","open",0,FALSE,-0.320000000000022,"Shaun","Livingston","G"
"361",2013110117,1243214,1,158.76,22.12,253980,"h",39.28505,18.08248,21,5.44603136593978,0,42,"heave","open",0,FALSE,-0.0799999999999841,"Shaun","Livingston","G"
"362",2013110117,1243294,1,158.68,22.04,253980,"h",39.23986,18.06005,21,5.42377736095426,0,42,"heave","open",0,FALSE,-1,"Shaun","Livingston","G"
"363",2013110117,1244294,1,157.68,21.04,253980,"h",37.75476,18.05177,21,5.02099860403286,0,42,"heave","open",0,FALSE,-0.319999999999993,"Shaun","Livingston","G"
"364",2013110117,1244613,1,157.36,20.72,253980,"h",36.93935,18.18093,21,4.68384372002312,0,42,"heave","contested",0,FALSE,-0.120000000000005,"Shaun","Livingston","G"
"365",2013110117,1244733,1,157.24,20.6,253980,"h",36.66807,18.36293,21,4.60348141340877,0,42,"heave","contested",0,FALSE,-0.760000000000019,"Shaun","Livingston","G"
"366",2013110117,1245493,1,156.48,19.84,253980,"h",36.04433,22.54418,21,5.27660084119502,0,42,"heave","open",0,FALSE,-0.519999999999982,"Shaun","Livingston","G"
"367",2013110117,1246013,1,155.96,19.32,253980,"h",34.77756,28.64793,21,4.45981766660925,0,42,"heave","contested",0,FALSE,-1.08000000000001,"Shaun","Livingston","G"
"368",2013110117,1247093,1,154.88,18.24,253980,"h",29.29574,37.19647,22,2.77101778819624,0,42,"heave","contested",0,FALSE,-0.639999999999986,"Shaun","Livingston","G"
"369",2013110117,1247733,1,154.24,17.6,330047,"h",21.95531,21.45878,23,8.14958300145474,0,42,"long2","open",0,FALSE,-0.360000000000014,"Brook","Lopez","C"
"370",2013110117,1248093,1,153.88,17.24,330047,"h",21.62654,21.97898,21,7.99905368975606,0,42,"long2","open",0,FALSE,-0.159999999999997,"Brook","Lopez","C"
"371",2013110117,1248253,1,153.72,17.08,330047,"h",21.49972,22.15108,21,6.88223105967825,0,42,"long2","open",0,FALSE,-0.359999999999985,"Brook","Lopez","C"
"372",2013110117,1248613,1,153.36,16.72,330047,"h",21.18732,22.10799,21,5.29916993637683,0,42,"long2","open",0,FALSE,-0.400000000000006,"Brook","Lopez","C"
"373",2013110117,1249013,1,152.96,16.32,330047,"h",21.04639,20.65334,21,4.20757001749228,0,42,"long2","open",0,FALSE,-0.560000000000002,"Brook","Lopez","C"
"374",2013110117,1249573,1,152.4,15.76,330047,"h",21.09308,19.49384,21,3.08431938592617,0,42,"long2","contested",0,FALSE,-0.680000000000007,"Brook","Lopez","C"
"375",2013110117,1250253,1,151.72,15.08,330047,"h",19.30373,19.14622,22,2.84625663047098,0,42,"long2","contested",0,FALSE,-0.560000000000002,"Brook","Lopez","C"
"376",2013110117,1250813,1,151.16,14.52,3235,"h",28.36828,3.62367,23,12.2324478112355,0,42,"heave","open",0,FALSE,-0.840000000000003,"Paul","Pierce","F"
"377",2013110117,1251653,1,150.32,13.68,3235,"h",23.86199,4.21006,21,7.11887356910488,0,42,"heave","open",0,FALSE,-1.12,"Paul","Pierce","F"
"378",2013110117,1252774,1,149.2,12.56,3235,"h",17.18935,3.30038,22,2.95853824820637,0,42,"arc3","contested",0,FALSE,-0.599999999999994,"Paul","Pierce","F"
"379",2013110117,1253374,1,148.6,11.96,330047,"h",24.24284,14.63434,23,9.16204519989942,0,42,"long2","open",0,FALSE,-1.03999999999999,"Brook","Lopez","C"
"380",2013110117,1254414,1,147.56,10.92,330047,"h",24.45181,15.08845,4,7.18744891279235,0,42,"long2","open",0,TRUE,NA,"Brook","Lopez","C"
"381",2013110117,1259333,1,142.64,24,296572,"a",45.66044,28.83791,21,8.10446729122279,1,43,"heave","open",0,FALSE,-0.679999999999978,"Mario","Chalmers","G"
"382",2013110117,1260013,1,141.96,23.32,296572,"a",37.65321,25.63138,21,6.79393029390941,0,43,"heave","open",0,FALSE,-0.680000000000007,"Mario","Chalmers","G"
"383",2013110117,1260693,1,141.28,22.64,296572,"a",32.56321,21.52383,21,6.82996121896017,0,43,"heave","open",0,FALSE,-0.960000000000008,"Mario","Chalmers","G"
"384",2013110117,1261653,1,140.32,21.68,296572,"a",27.45267,14.75247,21,6.49214369148588,0,43,"arc3","open",0,FALSE,-0.519999999999982,"Mario","Chalmers","G"
"385",2013110117,1262173,1,139.8,21.16,296572,"a",21.24874,12.62188,21,9.29751692392114,0,43,"long2","open",0,FALSE,-0.320000000000022,"Mario","Chalmers","G"
"386",2013110117,1262493,1,139.48,20.84,296572,"a",17.13559,12.75631,21,5.95897684144686,0,43,"long2","open",0,FALSE,-0.47999999999999,"Mario","Chalmers","G"
"387",2013110117,1262973,1,139,20.36,296572,"a",10.95219,15.37961,21,2.17410350160704,0,43,"long2","contested",0,FALSE,-0.599999999999994,"Mario","Chalmers","G"
"388",2013110117,1263573,1,138.4,19.76,296572,"a",4.85083,21.09202,4,1.79638571373188,0,43,"dunk","contested",0,TRUE,NA,"Mario","Chalmers","G"
"389",2013110117,1267893,1,134.08,24,3235,"h",42.22117,6.09611,21,21.5902113657393,1,44,"heave","open",0,FALSE,-0.560000000000002,"Paul","Pierce","F"
"390",2013110117,1268453,1,133.52,23.44,3235,"h",33.94259,6.68816,21,19.6515218974664,0,44,"heave","open",0,FALSE,-0.920000000000016,"Paul","Pierce","F"
"391",2013110117,1269373,1,132.6,22.52,3235,"h",22.07396,8.91973,21,5.7859860217771,0,44,"long2","open",0,FALSE,-0.359999999999985,"Paul","Pierce","F"
"392",2013110117,1269734,1,132.24,22.16,3235,"h",17.60466,10.52546,21,3.48691227370291,0,44,"long2","contested",0,FALSE,-0.439999999999998,"Paul","Pierce","F"
"393",2013110117,1270174,1,131.8,21.72,3235,"h",15.28431,14.67868,21,3.11355098395706,0,44,"long2","contested",0,FALSE,-0.760000000000019,"Paul","Pierce","F"
"394",2013110117,1270933,1,131.04,20.96,3235,"h",12.9946,22.71581,22,3.44653047456424,0,44,"paint","contested",0,FALSE,-0.039999999999992,"Paul","Pierce","F"
"395",2013110117,1270973,1,131,20.92,330047,"h",19.62691,24.1018,23,8.11192610435401,0,44,"long2","open",0,FALSE,-0.960000000000008,"Brook","Lopez","C"
"396",2013110117,1271933,1,130.04,19.96,330047,"h",12.78362,24.11757,7,1.65296279017406,0,44,"paint","contested",0,TRUE,NA,"Brook","Lopez","C"
"397",2013110117,1530969,1,112.24,24,253980,"h",44.94307,26.29072,21,6.74699610772824,1,46,"heave","open",0,FALSE,-0.799999999999997,"Shaun","Livingston","G"
"398",2013110117,1531769,1,111.44,23.2,253980,"h",42.41202,28.73098,21,5.23254942406662,0,46,"heave","open",0,FALSE,-1.52,"Shaun","Livingston","G"
"399",2013110117,1533289,1,109.92,21.68,253980,"h",41.53171,27.9946,23,1.31233,0,46,"heave","contested",0,FALSE,-1,"Shaun","Livingston","G"
"400",2013110117,1534289,1,108.92,20.68,253980,"h",36.87905,33.87838,21,2.0760416911517,0,46,"heave","contested",0,FALSE,-0.760000000000005,"Shaun","Livingston","G"
"401",2013110117,1535049,1,108.16,19.92,253980,"h",34.0999,42.89919,21,3.12992239600281,0,46,"heave","contested",0,FALSE,-1.88,"Shaun","Livingston","G"
"402",2013110117,1536929,1,106.28,18.04,253980,"h",40.41615,47.51619,22,1.39959168463521,0,46,"heave","contested",0,FALSE,-0.719999999999999,"Shaun","Livingston","G"
"403",2013110117,1537649,1,105.56,17.32,3329,"h",34.40395,25.36072,23,12.7632986528758,0,46,"heave","open",0,FALSE,-0.320000000000007,"Andrei","Kirilenko","F"
"404",2013110117,1537969,1,105.24,17,3329,"h",33.2338,26.2976,22,10.3622013146725,0,46,"heave","open",0,FALSE,-0.280000000000001,"Andrei","Kirilenko","F"
"405",2013110117,1538249,1,104.96,16.72,292404,"h",20.10382,37.85705,23,4.06436112824636,0,46,"long2","open",0,FALSE,-0.519999999999996,"Andray","Blatche","C"
"406",2013110117,1538769,1,104.44,16.2,292404,"h",17.29929,34.67112,25,2.46927845546022,0,46,"long2","contested",0,FALSE,-0.519999999999996,"Andray","Blatche","C"
"407",2013110117,1539289,1,103.92,15.68,3315,"h",8.95563,48.15648,23,14.1802657210223,0,46,"corner3","open",0,FALSE,-0.799999999999997,"Jason","Terry","G"
"408",2013110117,1540089,1,103.12,14.88,3315,"h",8.48563,47.27521,3,6.03534487117348,0,46,"corner3","open",3,TRUE,NA,"Jason","Terry","G"
"409",2013110117,1549929,1,93.28,24,410831,"a",42.22716,20.45711,21,9.59870800666423,1,47,"heave","open",0,FALSE,-0.599999999999994,"Norris","Cole","G"
"410",2013110117,1550529,1,92.68,23.4,410831,"a",38.03007,18.47466,21,7.92846939824454,0,47,"heave","open",0,FALSE,-0.560000000000002,"Norris","Cole","G"
"411",2013110117,1551089,1,92.12,22.84,410831,"a",34.72801,16.51436,22,6.49497851526084,0,47,"heave","open",0,FALSE,-0.439999999999998,"Norris","Cole","G"
"412",2013110117,1551529,1,91.68,22.4,3062,"a",18.18258,2.19598,23,4.99694197593889,0,47,"arc3","contested",0,FALSE,-2.44000000000001,"Ray","Allen","G"
"413",2013110117,1553969,1,89.24,19.96,3062,"a",23.97091,2.98047,22,2.1758466926923,0,47,"heave","contested",0,FALSE,-0.399999999999991,"Ray","Allen","G"
"414",2013110117,1554369,1,88.84,19.56,410831,"a",5.55848,2.25221,23,5.38140614008086,0,47,"corner3","open",0,FALSE,-0.400000000000006,"Norris","Cole","G"
"415",2013110117,1554769,1,88.44,19.16,410831,"a",5.31399999999999,2.3501,22,3.00528140401195,0,47,"corner3","contested",0,FALSE,-0.319999999999993,"Norris","Cole","G"
"416",2013110117,1555088,1,88.12,18.84,214152,"a",11.9595,12.60986,23,1.7665815378295,0,47,"long2","contested",0,FALSE,-3.96000000000001,"LeBron","James","F"
"417",2013110117,1559048,1,84.16,14.88,214152,"a",12.55351,13.46581,21,2.25597131905528,0,47,"long2","contested",0,FALSE,-0.560000000000002,"LeBron","James","F"
"418",2013110117,1559608,1,83.6,14.32,214152,"a",11.1406,15.89908,21,1.79484114784568,0,47,"long2","contested",0,FALSE,-1,"LeBron","James","F"
"419",2013110117,1560608,1,82.6,13.32,214152,"a",10.0828,20.39388,22,1.37611118173642,0,47,"paint","contested",0,FALSE,-0.640000000000001,"LeBron","James","F"
"420",2013110117,1561248,1,81.96,12.68,3497,"a",25.39504,38.69183,23,16.5291476075749,0,47,"arc3","open",0,FALSE,-0.319999999999993,"Shane","Battier","F"
"421",2013110117,1561568,1,81.64,12.36,3497,"a",25.92732,37.98069,21,14.808032178686,0,47,"arc3","open",0,FALSE,-1.32000000000001,"Shane","Battier","F"
"422",2013110117,1562888,1,80.32,11.04,3497,"a",25.74786,37.38569,4,9.28780521934542,0,47,"arc3","open",0,TRUE,NA,"Shane","Battier","F"
"423",2013110117,1569008,1,74.2,24,3315,"h",33.18518,6.29553,21,9.12650868810193,1,48,"heave","open",0,FALSE,-0.680000000000007,"Jason","Terry","G"
"424",2013110117,1569688,1,73.52,23.32,3315,"h",23.85136,9.87472,21,3.92279069421247,0,48,"arc3","contested",0,FALSE,-0.679999999999993,"Jason","Terry","G"
"425",2013110117,1570368,1,72.84,22.64,3315,"h",13.72412,10.3482,21,4.06912087038466,0,48,"long2","open",0,FALSE,-0.88000000000001,"Jason","Terry","G"
"426",2013110117,1571248,1,71.96,21.76,3315,"h",10.26123,5.58645,21,4.59343864716837,0,48,"long2","open",0,FALSE,-1.91999999999999,"Jason","Terry","G"
"427",2013110117,1573168,1,70.04,19.84,3315,"h",17.20604,4.1864,22,3.1266602364344,0,48,"arc3","contested",0,FALSE,-0.560000000000002,"Jason","Terry","G"
"428",2013110117,1573728,1,69.48,19.28,292404,"h",40.11277,15.96004,23,11.5499438495691,0,48,"heave","open",0,FALSE,-0.680000000000007,"Andray","Blatche","C"
"429",2013110117,1574408,1,68.8,18.6,292404,"h",40.34062,16.99404,22,11.1614928970098,0,48,"heave","open",0,FALSE,-0.399999999999991,"Andray","Blatche","C"
"430",2013110117,1574808,1,68.4,18.2,253980,"h",35.95707,37.29287,23,10.6038735751894,0,48,"heave","open",0,FALSE,-2.60000000000001,"Shaun","Livingston","G"
"431",2013110117,1577408,1,65.8,15.6,253980,"h",33.42968,31.88735,21,1.83708345341195,0,48,"heave","contested",0,FALSE,-0.640000000000001,"Shaun","Livingston","G"
"432",2013110117,1578048,1,65.16,14.96,253980,"h",31.61814,26.44211,21,1.53294298687198,0,48,"arc3","contested",0,FALSE,-0.560000000000002,"Shaun","Livingston","G"
"433",2013110117,1578608,1,64.6,14.4,253980,"h",25.03355,21.29136,21,1.94395348879545,0,48,"long2","contested",0,FALSE,-0.999999999999993,"Shaun","Livingston","G"
"434",2013110117,1579608,1,63.6,13.4,253980,"h",17.05969,18.70734,4,2.48212932751297,0,48,"paint","contested",0,TRUE,NA,"Shaun","Livingston","G"
"435",2013110117,1619448,1,37.7,24,3315,"h",36.68748,45.66057,23,12.786998475952,1,50,"heave","open",0,FALSE,-0.520000000000003,"Jason","Terry","G"
"436",2013110117,1619968,1,37.18,23.48,3315,"h",31.97808,46.62296,21,9.19371735494408,0,50,"heave","open",0,FALSE,-1.28,"Jason","Terry","G"
"437",2013110117,1621247,1,35.9,22.2,3315,"h",22.21416,43.79198,3,3.65631223395924,0,50,"arc3","contested",3,TRUE,NA,"Jason","Terry","G"
"438",2013110117,1647126,1,28.88,24,410831,"a",44.67758,35.20978,21,11.2279831072994,1,51,"heave","open",0,FALSE,-0.84,"Norris","Cole","G"
"439",2013110117,1647966,1,28.04,23.16,410831,"a",37.93814,35.45425,21,7.17890693458273,0,51,"heave","open",0,FALSE,-0.68,"Norris","Cole","G"
"440",2013110117,1648646,1,27.36,22.48,410831,"a",36.01294,32.51337,21,7.40708809755899,0,51,"heave","open",0,FALSE,-0.640000000000001,"Norris","Cole","G"
"441",2013110117,1649286,1,26.72,21.84,410831,"a",35.50261,28.57705,21,7.22869004650911,0,51,"heave","open",0,FALSE,-0.719999999999999,"Norris","Cole","G"
"442",2013110117,1650006,1,26,21.12,410831,"a",34.70565,25.42382,21,6.90772657511138,0,51,"heave","open",0,FALSE,-0.239999999999998,"Norris","Cole","G"
"443",2013110117,1650246,1,25.76,20.88,410831,"a",34.77285,25.30333,21,7.18007615255576,0,51,"heave","open",0,FALSE,-0.32,"Norris","Cole","G"
"444",2013110117,1650566,1,25.44,20.56,410831,"a",34.9897,24.93598,21,7.50758748052262,0,51,"heave","open",0,FALSE,-0.720000000000002,"Norris","Cole","G"
"445",2013110117,1651286,1,24.72,19.84,410831,"a",35.00771,23.42655,21,7.61846901713198,0,51,"heave","open",0,FALSE,-0.719999999999999,"Norris","Cole","G"
"446",2013110117,1652006,1,24,19.12,410831,"a",35.06915,23.62187,21,7.50876753205211,0,51,"heave","open",0,FALSE,-1.04,"Norris","Cole","G"
"447",2013110117,1653047,1,22.96,18.08,410831,"a",35.10069,25.03161,21,6.55550150295918,0,51,"heave","open",0,FALSE,-0.560000000000002,"Norris","Cole","G"
"448",2013110117,1653607,1,22.4,17.52,410831,"a",34.51366,23.71385,21,5.02664716471129,0,51,"heave","open",0,FALSE,-0.599999999999998,"Norris","Cole","G"
"449",2013110117,1654207,1,21.8,16.92,410831,"a",31.66141,19.39854,21,2.59110525392158,0,51,"heave","contested",0,FALSE,-0.600000000000001,"Norris","Cole","G"
"450",2013110117,1654807,1,21.2,16.32,410831,"a",25.09777,14.81731,21,5.42650941783022,0,51,"long2","open",0,FALSE,-0.719999999999999,"Norris","Cole","G"
"451",2013110117,1655527,1,20.48,15.6,410831,"a",15.33866,11.29978,21,5.19841666579353,0,51,"long2","open",0,FALSE,-0.68,"Norris","Cole","G"
"452",2013110117,1656207,1,19.8,14.92,410831,"a",10.59531,11.10188,7,2.42941709768001,0,51,"long2","contested",0,TRUE,NA,"Norris","Cole","G"
"453",2013110117,1950959,2,714,24,66858,"h",42.30261,18.96647,21,11.0330562990769,1,54,"heave","open",0,FALSE,-0.960000000000036,"Alan","Anderson","F"
"454",2013110117,1951920,2,713.04,23.04,66858,"h",38.33153,20.10281,21,7.50284704603526,0,54,"heave","open",0,FALSE,-0.799999999999955,"Alan","Anderson","F"
"455",2013110117,1952720,2,712.24,22.24,66858,"h",36.87618,20.37295,21,6.36840569375099,0,54,"heave","open",0,FALSE,-0.720000000000027,"Alan","Anderson","F"
"456",2013110117,1953440,2,711.52,21.52,66858,"h",35.46595,19.63914,22,5.37434425514406,0,54,"heave","open",0,FALSE,-0.439999999999941,"Alan","Anderson","F"
"457",2013110117,1953880,2,711.08,21.08,3329,"h",19.54982,5.7115,23,5.54680980012836,0,54,"arc3","open",0,FALSE,-1,"Andrei","Kirilenko","F"
"458",2013110117,1954880,2,710.08,20.08,3329,"h",17.93382,5.2155,21,2.07792115750334,0,54,"long2","contested",0,FALSE,-0.560000000000059,"Andrei","Kirilenko","F"
"459",2013110117,1955440,2,709.52,19.52,3329,"h",14.03586,7.71095,21,2.45909907035077,0,54,"long2","contested",0,FALSE,-0.720000000000027,"Andrei","Kirilenko","F"
"460",2013110117,1956160,2,708.8,18.8,3329,"h",8.59421,14.64072,25,2.50398925319179,0,54,"long2","contested",0,FALSE,-0.439999999999941,"Andrei","Kirilenko","F"
"461",2013110117,1956599,2,708.36,18.36,172537,"h",9.89376,28.11065,23,3.71011885395872,0,54,"paint","open",0,FALSE,-0.639999999999986,"Deron","Williams","G"
"462",2013110117,1957239,2,707.72,17.72,172537,"h",6.37784,24.62846,3,0.616265105048143,0,54,"dunk","contested",2,TRUE,NA,"Deron","Williams","G"
"463",2013110117,2021799,2,683.16,24,66858,"h",44.40433,25.07475,21,13.6552151047137,1,56,"heave","open",0,FALSE,-0.959999999999923,"Alan","Anderson","F"
"464",2013110117,2022759,2,682.2,23.0400000000001,66858,"h",39.85086,23.38428,21,9.66637828633868,0,56,"heave","open",0,FALSE,-4.96000000000004,"Alan","Anderson","F"
"465",2013110117,2045719,2,677.24,18.08,172537,"h",33.64565,16.12876,21,5.40625934770059,0,56,"heave","open",0,FALSE,-2.32000000000005,"Deron","Williams","G"
"466",2013110117,2048038,2,674.92,15.76,172537,"h",33.90356,19.07685,21,4.43034192478413,0,56,"heave","contested",0,FALSE,-0.759999999999991,"Deron","Williams","G"
"467",2013110117,2048798,2,674.16,15,172537,"h",34.15541,26.70824,21,5.19291124234759,0,56,"heave","open",0,FALSE,-0.759999999999991,"Deron","Williams","G"
"468",2013110117,2049558,2,673.4,14.24,172537,"h",30.4274,35.3966,22,4.83411384707684,0,56,"heave","contested",0,FALSE,-0.360000000000014,"Deron","Williams","G"
"469",2013110117,2049918,2,673.04,13.88,3315,"h",11.91632,43.55402,23,6.38193298119779,0,56,"long2","open",0,FALSE,-0.519999999999982,"Jason","Terry","G"
"470",2013110117,2050438,2,672.52,13.36,3315,"h",18.50314,44.59741,21,3.27026705224512,0,56,"long2","contested",0,FALSE,-0.559999999999945,"Jason","Terry","G"
"471",2013110117,2050998,2,671.96,12.8000000000001,3315,"h",25.17588,42.58599,25,3.72235575544574,0,56,"heave","contested",0,FALSE,-0.560000000000059,"Jason","Terry","G"
"472",2013110117,2051558,2,671.4,12.24,3329,"h",18.70411,24.59797,23,4.5158552369291,0,56,"paint","open",0,FALSE,-0.600000000000023,"Andrei","Kirilenko","F"
"473",2013110117,2052158,2,670.8,11.64,3329,"h",14.98294,27.29474,21,2.20171414129991,0,56,"paint","contested",0,FALSE,-0.879999999999995,"Andrei","Kirilenko","F"
"474",2013110117,2053038,2,669.92,10.76,3329,"h",9.92869,25.4922,3,1.47675038412048,0,56,"dunk","contested",2,TRUE,NA,"Andrei","Kirilenko","F"
"475",2013110117,2060759,2,662.2,24,410831,"a",41.09797,9.24237,21,14.4399990644494,1,57,"heave","open",0,FALSE,-0.680000000000064,"Norris","Cole","G"
"476",2013110117,2061438,2,661.52,23.3199999999999,410831,"a",35.6944,8.95623,22,10.4598088634927,0,57,"heave","open",0,FALSE,-0.319999999999936,"Norris","Cole","G"
"477",2013110117,2061758,2,661.2,23,75344,"a",36.16071,24.50275,23,10.0399619627815,0,57,"heave","open",0,FALSE,-0.600000000000023,"Chris","Andersen","C"
"478",2013110117,2062358,2,660.6,22.4,75344,"a",34.0177,25.11467,22,8.10680024703334,0,57,"heave","open",0,FALSE,-0.360000000000014,"Chris","Andersen","C"
"479",2013110117,2062718,2,660.24,22.04,3497,"a",28.781,42.48009,23,8.16558161529845,0,57,"heave","open",0,FALSE,-0.560000000000059,"Shane","Battier","F"
"480",2013110117,2063278,2,659.68,21.4799999999999,3497,"a",27.52143,43.42401,22,7.88908604183019,0,57,"heave","open",0,FALSE,-0.239999999999895,"Shane","Battier","F"
